604.915	0.022446
309.458	0.002169
309.458	0.042049
309.458	0.008565
62.5859	-0.050218
62.5859	-0.009128
62.5859	-0.011589
62.5859	0.049041
62.5859	0.00477
981.509	-0.000606
981.509	-0.01724
981.509	-0.02316
981.509	-0.039665
981.509	-0.030433
0	0.489649
0	0.207531
0	0.181348
0	0.24796
604.915	-0.04234
604.915	-0.00174
604.915	-0.060372
604.915	-0.051912
604.915	-0.028875
604.915	-0.048937
604.915	-0.016198
604.915	-0.0716
309.458	-0.062104
309.458	-0.079406
309.458	-0.082086
62.5859	-0.00071
62.5859	-0.079848
62.5859	-0.046076
62.5859	-0.042813
62.5859	-0.036881
981.509	-0.045494
981.509	-0.027249
981.509	-0.049258
981.509	-0.047592
981.509	-0.059377
0	0.082256
0	0.032103
0	0.109769
604.915	-0.047204
604.915	0.029632
604.915	-0.015909
604.915	-0.000958
604.915	-0.009737
604.915	-0.008918
604.915	0.016187
604.915	-0.053912
309.458	-0.056179
309.458	-0.041228
309.458	-0.085286
62.5859	0.040873
62.5859	-0.067234
62.5859	-0.038773
62.5859	-0.070533
62.5859	-0.053371
981.509	-0.035519
981.509	-0.048449
981.509	-0.040857
981.509	-0.032744
981.509	-0.046056
0	0.234259
0	0.275066
604.915	-0.009023
604.915	-0.028583
604.915	-0.064367
604.915	-0.076296
604.915	-0.038116
604.915	-0.018568
604.915	0.001457
604.915	-0.059178
309.458	-0.031592
309.458	-0.052678
309.458	-0.038698
62.5859	-0.037344
62.5859	-0.066472
62.5859	-0.045753
62.5859	0.057405
62.5859	-0.039069
981.509	-0.028764
981.509	-0.002529
981.509	-0.008259
981.509	-0.014949
981.509	-0.037141
0	0.514084
604.915	-0.013199
604.915	-0.062249
604.915	-0.056403
604.915	-0.016145
604.915	-0.054958
604.915	-0.047743
604.915	-0.053341
604.915	-0.052297
309.458	-0.042591
309.458	-0.031191
309.458	-0.017568
62.5859	-0.059503
62.5859	-0.070657
62.5859	-0.052197
62.5859	-0.003697
62.5859	-0.075006
981.509	-0.053638
981.509	-0.032597
981.509	-0.028755
981.509	-0.067071
981.509	-0.032917
604.915	-0.026032
604.915	-0.073143
604.915	-0.04807
604.915	-0.040949
604.915	-0.060415
604.915	-0.043898
604.915	-0.070936
604.915	-0.09637
309.458	-0.035331
309.458	-0.056601
309.458	-0.039907
62.5859	-0.052492
62.5859	-0.057361
62.5859	-0.024601
62.5859	-0.058104
62.5859	-0.060907
981.509	-0.0433
981.509	-0.024746
981.509	-0.07243
981.509	-0.045975
981.509	-0.039295
0	0.025531
0	-0.018013
0	-0.04851
0	0.076446
0	0.021353
0	-0.022083
0	0.020021
312.861	0.011881
312.861	-0.014565
312.861	-0.01603
564.1	-0.04863
564.1	-0.011801
564.1	-0.034695
564.1	-0.019056
564.1	0.004377
425.986	0.016053
425.986	-0.000017
425.986	0.031015
425.986	0.010503
425.986	-0.027971
0	0.048521
0	-0.032163
0	0.022588
0	-0.000803
0	0.055573
0	-0.065466
312.861	0.004713
312.861	-0.039243
312.861	-0.05007
564.1	-0.031843
564.1	-0.034134
564.1	-0.072578
564.1	0.008336
564.1	0.012757
425.986	-0.008314
425.986	-0.034017
425.986	-0.003376
425.986	-0.015433
425.986	0.03982
0	0.018153
0	-0.003871
0	0.017349
0	0.010299
0	-0.035486
312.861	0.011712
312.861	0.023563
312.861	0.030888
564.1	-0.051675
564.1	-0.024673
564.1	-0.048139
564.1	-0.038481
564.1	-0.036912
425.986	0.020615
425.986	0.031302
425.986	-0.012405
425.986	-0.048952
425.986	0.017407
0	-0.0232
0	0.019465
0	0.004561
0	0.013213
312.861	0.007423
312.861	0.000504
312.861	-0.02655
564.1	-0.034302
564.1	-0.051949
564.1	-0.055521
564.1	0.003695
564.1	-0.038397
425.986	0.058899
425.986	0.017546
425.986	-0.051318
425.986	-0.00454
425.986	0.065958
0	-0.013522
0	0.05433
0	-0.031172
312.861	0.008711
312.861	0.000905
312.861	0.02233
564.1	-0.040164
564.1	-0.033194
564.1	-0.059543
564.1	-0.049385
564.1	-0.03663
425.986	-0.004826
425.986	-0.035437
425.986	0.0469
425.986	-0.024307
425.986	-0.042829
0	-0.024597
0	-0.008181
312.861	0.027399
312.861	0.016568
312.861	-0.004543
564.1	-0.002211
564.1	-0.036853
564.1	-0.036038
564.1	0.021151
564.1	0.000575
425.986	-0.006497
425.986	0.007194
425.986	-0.011452
425.986	0.024811
425.986	0.022251
0	-0.013684
312.861	-0.046453
312.861	0.006126
312.861	0.013915
564.1	-0.028708
564.1	-0.039762
564.1	-0.057795
564.1	0.041113
564.1	-0.065424
425.986	-0.026104
425.986	-0.042869
425.986	0.018571
425.986	-0.037844
425.986	0.027286
312.861	0.045334
312.861	0.032303
312.861	-0.012233
564.1	0.035573
564.1	0.0015
564.1	-0.008245
564.1	0.036404
564.1	-0.016743
425.986	0.052286
425.986	0.017815
425.986	0.04328
425.986	0.028607
425.986	0.00181
0	-0.038097
0	-0.036168
259.471	-0.060288
259.471	-0.040175
259.471	-0.033735
259.471	-0.059052
259.471	-0.042393
672.149	0.003853
672.149	0.012102
672.149	-0.006521
672.149	0.007504
672.149	-0.023489
0	0.387554
259.471	-0.047703
259.471	-0.030452
259.471	-0.034484
259.471	0.015825
259.471	-0.046488
672.149	-0.015611
672.149	-0.00573
672.149	0.003496
672.149	-0.030312
672.149	-0.016517
259.471	-0.088303
259.471	-0.021586
259.471	-0.04777
259.471	0.011078
259.471	0.005675
672.149	-0.025966
672.149	-0.013336
672.149	-0.01473
672.149	-0.002012
672.149	-0.001715
0	0.193135
0	0.374614
0	-0.036306
0	0.180866
929.126	-0.011744
929.126	-0.005648
929.126	-0.008256
929.126	-0.040194
929.126	0.000282
0	0.413926
0	-0.032862
0	0.329508
929.126	-0.066732
929.126	0.002429
929.126	-0.027535
929.126	0.022942
929.126	-0.003093
0	-0.054435
0	0.273497
929.126	-0.03918
929.126	-0.014805
929.126	-0.041044
929.126	-0.019131
929.126	-0.044763
0	-0.004894
929.126	0.019148
929.126	0.000102
929.126	0.030246
929.126	-0.008261
929.126	0.015226
929.126	-0.012901
929.126	-0.013909
929.126	-0.03812
929.126	-0.004488
929.126	-0.028944
0	0.01603
0	-0.002037
0	0.027916
0	0.013206
0	-0.005112
0	0.033529
0	0.013659
0	0.037771
0	-0.002133
0	0.056543
